,Feature Id,Importances
342,team1_away_classic_xgd,0.1183021022329028
343,team2_away_xg90_zero_xgxga,0.11811951795711771
344,team1_away_classic_wins,0.11781462135884238
345,team2_all_xg90_zero_xg90,0.11773067267926006
346,team1_all_xg90_cop_xga90,0.11757487576694035
347,team1_home_classic_draw,0.11730238115382823
348,team1_all_five_draw_xga90,0.11667729355978378
349,team2_away_xg90_cop_xga90,0.11582559868623181
350,team2_away_xgpower_03_cop_xg90index,0.11570712417907827
351,team1_home_xg90_03_draw_xg90xga90sum,0.11515734001886728
352,team2_away_xgpower_com_xga90index,0.11515251103719713
353,team2_away_xg90_03_com_xga90,0.1146964248613093
354,team1_all_xg90_zero_xg90xga90sum,0.11468185988111697
355,team2_all_xgpower_03_com_xgsubxgaindex,0.1146699438059665
356,team2_home_xgpower_cop_xg90index,0.11453232666939689
357,team2_away_five_com_xga90,0.11434822835622076
358,team1_home_five_zero_xga90,0.11421828318635628
359,team2_home_xg90_cop_xgxga,0.11373805091833966
360,team1_home_xg90_03_xg_xg90xga90sum,0.11343108421975377
361,team2_home_xgpower_xg_xga90index,0.11305068338177829
362,team2_all_classic_down,0.11253451818214621
363,team2_away_classic_wins,0.1114645410760528
364,team1_away_xgpower_cop_xgsubxgaindex,0.11056721656157698
365,team2_away_xgpower_03_cop_xga90index,0.11050628493581857
366,team2_away_classic_game,0.11043315615266969
367,team1_home_xg90_zero_xga90,0.109881900656869
368,team1_home_xg90_03_zero_xg90,0.10971663450170635
369,team1_home_classic_xg,0.1094636116478959
370,team2_away_xg90_03_draw_xgxga,0.10934725839639643
371,team1_away_xgpower_03_draw_xg90index,0.10891092177722436
372,team2_all_xgpower_zero_xgsubxgaindex,0.10850608208397253
373,team1_home_xgpower_draw_xgsubxgaindex,0.1082315325643597
374,team2_home_xg90_03_cop_xga90,0.10787139705369554
375,team1_home_xg90_03_xg_xg90,0.10782175301123871
376,team2_home_classic_miss,0.10767384664689064
377,team1_home_xgpower_03_com_xg90index,0.10759113550836105
378,team1_all_xg90_03_com_xga90,0.1062014042893802
379,team2_away_xgpower_com_xg90index,0.10566339853954944
380,team2_away_xgpower_cop_xga90index,0.10537250114515902
381,team1_home_xgpower_cop_xgsubxgaindex,0.10519754482060877
382,team2_away_five_zero_xg90xga90sum,0.10470865864540299
383,team1_all_xgpower_03_zero_xg90index,0.10460561786329792
