,Feature Id,Importances
606,team2_away_xgpower_03_xg_xg90index,0.0
607,team2_away_xgpower_03_xg_xga90index,0.0
608,team2_away_xgpower_03_xg_xgsubxgaindex,0.0
609,team2_away_xgpower_03_zero_xg90index,0.0
610,team2_away_xgpower_03_zero_xga90index,0.0
611,team2_away_xgpower_03_zero_xgsubxgaindex,0.0
612,team2_away_xgpower_03_draw_xg90index,0.0
613,team2_away_xgpower_03_draw_xga90index,0.0
614,team2_away_xgpower_03_draw_xgsubxgaindex,0.0
615,team2_away_xgpower_03_cop_xg90index,0.0
616,team2_away_xgpower_03_cop_xga90index,0.0
617,team2_away_xgpower_03_cop_xgsubxgaindex,0.0
618,team2_away_xgpower_03_com_xg90index,0.0
619,team2_away_xgpower_03_com_xga90index,0.0
620,team2_away_xgpower_03_com_xgsubxgaindex,0.0
