idmatch,result_finish_match,result_finish_match_prediction,proba_0,proba_1
85032,,1,0.4166666666666667,0.5833333333333334
65216,,1,0.41,0.59
19524,,1,0.37666666666666665,0.6233333333333333
102175,,0,0.5933333333333334,0.4066666666666667
153183,,1,0.4266666666666667,0.5733333333333334
135364,,0,0.5766666666666667,0.42333333333333334
132935,,0,0.5733333333333334,0.4266666666666667
106952,,0,0.5866666666666667,0.41333333333333333
99770,,1,0.4633333333333333,0.5366666666666666
56358,,1,0.48,0.52
108457,,0,0.6133333333333333,0.38666666666666666
106897,,0,0.5466666666666666,0.4533333333333333
135159,,1,0.44333333333333336,0.5566666666666666
98126,,1,0.4766666666666667,0.5233333333333333
27449,,0,0.5333333333333333,0.4666666666666667
96806,,1,0.4766666666666667,0.5233333333333333
97915,,0,0.5066666666666667,0.49333333333333335
101418,,1,0.47333333333333333,0.5266666666666666
63799,,0,0.5766666666666667,0.42333333333333334
30003,,1,0.44333333333333336,0.5566666666666666
90055,,0,0.5133333333333333,0.4866666666666667
119128,,1,0.48333333333333334,0.5166666666666667
103898,,0,0.5033333333333333,0.49666666666666665
48139,,0,0.62,0.38
103287,,1,0.4633333333333333,0.5366666666666666
104620,,1,0.4666666666666667,0.5333333333333333
153930,,0,0.51,0.49
124804,,0,0.58,0.42
108693,,1,0.4666666666666667,0.5333333333333333
173815,,0,0.5633333333333334,0.43666666666666665
59199,,1,0.47,0.53
64741,,1,0.46,0.54
5730,,1,0.48,0.52
158672,,0,0.5633333333333334,0.43666666666666665
85070,,1,0.4766666666666667,0.5233333333333333
54341,,1,0.49,0.51
55558,,0,0.5133333333333333,0.4866666666666667
84991,,1,0.4866666666666667,0.5133333333333333
61690,,1,0.48,0.52
19428,,1,0.43333333333333335,0.5666666666666667
56901,,1,0.47333333333333333,0.5266666666666666
101106,,1,0.4633333333333333,0.5366666666666666
103080,,0,0.5433333333333333,0.45666666666666667
59838,,1,0.47333333333333333,0.5266666666666666
4443,,0,0.5066666666666667,0.49333333333333335
109838,,0,0.56,0.44
96734,,1,0.41,0.59
57512,,0,0.54,0.46
142127,,1,0.4666666666666667,0.5333333333333333
23113,,0,0.5466666666666666,0.4533333333333333
103979,,1,0.47,0.53
68739,,0,0.5166666666666667,0.48333333333333334
59568,,0,0.64,0.36
52941,,0,0.5133333333333333,0.4866666666666667
111492,,0,0.6033333333333334,0.39666666666666667
78037,,0,0.5033333333333333,0.49666666666666665
122937,,1,0.4766666666666667,0.5233333333333333
103589,,0,0.5766666666666667,0.42333333333333334
69107,,0,0.5033333333333333,0.49666666666666665
168070,,1,0.4166666666666667,0.5833333333333334
156298,,0,0.62,0.38
78186,,0,0.55,0.45
69063,,1,0.48,0.52
66357,,0,0.57,0.43
87232,,1,0.4866666666666667,0.5133333333333333
38360,,1,0.43333333333333335,0.5666666666666667
64054,,0,0.5366666666666666,0.4633333333333333
115318,,0,0.58,0.42
173297,,1,0.49666666666666665,0.5033333333333333
172131,,0,0.59,0.41
151213,,0,0.5733333333333334,0.4266666666666667
61118,,0,0.6333333333333333,0.36666666666666664
